,Product,Reviewer Name,Rating,Text,Date,Country,ASIN,Language,Rules,Label,Stars,Vader Sentiment
1043,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",SlumLord P,4.0 out of 5 stars,I really can't believe how good these headphones for how cheap they are. These big companies are really getting over on us y'all.,11/18/2022,United States,B09LCVHCVX,en,"3, 6 :",Suspicious,4,-0.3412
1044,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Cliente Amazon,1.0 out of 5 stars,"Hi,good product, with an very good quality/cost ratio; I'm using it with notebook for work call and it's fine; good audio quality and very high level speaker; To buy again.",11/15/2022,United States,B09LCVHCVX,en,"4, 5 :",Suspicious,1,0.8012
1045,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jamie H,4.0 out of 5 stars,These are definitely worth the money.  Was hesitant because I am not very familiar with the brand.  But decided to give them a shot.  Glad I did.  Would buy again.,11/14/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.7003
1046,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,4.0 out of 5 stars,Case did not charge correctly,6/20/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.0
1047,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Mercime,4.0 out of 5 stars,Good valueBuy,10/30/2022,United States,B09LCVHCVX,en,"2, 3, 4, 7 :",Suspicious,4,0.4404
1048,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Matt V.,1.0 out of 5 stars,"Loses Bluetooth connection at time having audio going on and off, even when phone is on me near the ear buds",10/26/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,-0.3182
1049,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jing Meng,4.0 out of 5 stars,I needed a pair of blue tooth earbuds which allows me to be mobile (<10 feet) when having a teleconference. I just bought a pair of them in white and used them when I am at work. They can last for a full day but the start/pause function is a bit delayed. I then bought a second pair in pink for home use. The second pair comes in with the left earbud always having some faint noise. This is the major reason for a four star.,10/11/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,-0.3291
1050,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Rachel,4.0 out of 5 stars,"These are the best wireless earbuds I have had. They hook up right away to my phone and the sound quality is amazing! Also, the battery life is really good and they last all day.",9/12/2022,United States,B09LCVHCVX,en,"3, 6 :",Suspicious,4,0.9097
1051,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",JCchur,5.0 out of 5 stars,"I have gone through several pairs of earbuds in the past few years and these are at the top.  The sound is high quality and they hold a long charge.  I use them when walking and at the gym and have not had any issues with them staying in my ears.  The case seems solid, which I hope will mean a long life without charging issues (which is the main reason I have gone through several earbuds).  I would definitely purchase again.",11/16/2022,United States 🇺🇸,B09LCVHCVX,en,"3, 6 :",Suspicious,5,0.7906
1052,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",lauraebersberger,1.0 out of 5 stars,"They sync with my ipad perfectly, however, I tried a bunch of times to sync them to my iphone 11 and it's not working or even coming up on Bluetooth. I restarted my phone and still nothing. Disappointed.",10/19/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,1,0.7753
1053,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Butner Creedmoore,5.0 out of 5 stars,My grand dauaghter loves them. It was a perfect birthday gift.,11/24/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9231
1054,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,3.0 out of 5 stars,Purchased for my teenage son and so far he likes them. Says they work well. I like that They were affordable.,11/18/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,3,0.7693
1055,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",KP,5.0 out of 5 stars,These earbuds are good quality for the price. We bought these for our son and he has no complaints or issues.Easy to charge and durable.,11/16/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,-0.25
1056,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Tiffany,5.0 out of 5 stars,"I purchased these earbuds initially because they were pink, inexpensive.  I had purchased several other pair of earbuds that were from other manufacturers, and the only difference is they cost more.  These earbuds fit very comfortable in my ear, the sound is great and the people on the other end can hear me quite well.  When, I'm ready to purchase more earbuds, I am definitely purchasing more of these.  I will never buy the more expensive ones.  Save some money and purchase these, you will not regret it.",11/1/2022,United States 🇺🇸,B09LCVHCVX,en,"3, 5, 6, 7 :",Suspicious,5,0.9723
1057,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Derek,5.0 out of 5 stars,"Earbuds are great! Affordable and work great so far, I would definitely buy another pair. Shipping was fast. Very pleased!",11/17/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9427
1058,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,Great sound and very comfortable to wear.,11/15/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.8268
1059,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Niki/ Clay,5.0 out of 5 stars,I have been using these regularly and they work perfectly… often. The microphone only sometimes works and the sound will go out of sync for a few seconds like every other day. They are quite comfortable for my small ears. They are a good balance of noise cancelling and still being able to hear people talking to you which is what I wanted. I don’t regret the purchase!,9/30/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.6893
1060,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jessica M.,5.0 out of 5 stars,I like them but I just wish they had softer tips for the ear. After awhile they hurt my ears.,8/2/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,-0.0772
1061,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lindsay A Garton,5.0 out of 5 stars,This is my first time using wireless earbuds. I am more then happy with them. They fit comfortably in my ear and the battery life is great. I highly recommend them.,10/23/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9448
1062,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Bart,1.0 out of 5 stars,These are a great bang for your buck. The sound is good quality and my girl loved the pink color..,10/14/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,1,0.8979
1063,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",samantha,5.0 out of 5 stars,Got these for my daughter for her birthday and they work amazingly for her to listen to her music around the house without carrying her tablet around. The battery life is great. She’s obsessed with the pink color. Really great quality for the price! 10/10 recommend!,10/15/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.8906
1064,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Anton&Anastasia,5.0 out of 5 stars,"Definitely worth the money. I got in a beautiful pink color. I listen audio books and music almost all day. They will cancel out noise. It's great product, great sound and excellent quality. Love them. I recommend this earbuds everyone.",10/10/2022,United States 🇺🇸,B09LCVHCVX,en,"3, 4, 5 :",Suspicious,5,0.9779
1065,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Isaac Kok,5.0 out of 5 stars,I bought these to replace an old pair of headphones that I lost the pair to.These headphones are good quality and the sound is great. I love the color and sleek look of the case. Looking to buy a cover as I've seen in the reviews it fits the airpod cases!Would buy again - make a great Christmas present,10/8/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9359
1066,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Harlee,5.0 out of 5 stars,Thought the reviews were too good to be true but wow!! Better than expected!! I have android but they fit just like the old iPhone headphones that I loved! I was worried about the battery life but I have used these all week at work and haven't had to charge the case yet! Recommended to a friend as well!,10/6/2022,United States 🇺🇸,B09LCVHCVX,en,3 :,Suspicious,5,0.9864
1067,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Andy L.,5.0 out of 5 stars,"Initially I was impressed by the sound quality, loud and very crisp. They also fit great in my ears compared to a similar model by ONN. They pair very easily, almost as soon as they’re out of the case. All in all great product for the price!",10/6/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.95
1068,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Andrea,5.0 out of 5 stars,"The earbuds are very comfortable but can slip out, just like all the other ones. Overall, I'm very satisfied with them. Strong bass and crisp treble, so I'm happy. I strongly recommend.",10/2/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9796
1069,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sherry,5.0 out of 5 stars,"I love these earbuds. Great noise cancellation, comfortable to wear all day. I even bought a second pair for work.",10/6/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9118
1070,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Krista Weiss,5.0 out of 5 stars,They are great for listening to music and are easy to use.,7/6/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.7906
1071,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Rikky,5.0 out of 5 stars,I bought this as a gift for my sister and she absolutely loves it. She said it fits perfectly in her ears and doesn’t fall out. Clear sound both for calls and music.  I might purchase one for myself.,9/17/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9286
1072,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Kozue Lee,1.0 out of 5 stars,These headphones are some of the best I have ever used. The sound quality is excellent and they fit snugly in my ears without me worrying that they will fall out. Highly recommend.,9/17/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,1,0.9352
1073,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",John Hart,5.0 out of 5 stars,Great little head phones!,9/14/2022,United States 🇺🇸,B09LCVHCVX,en,5 :,Suspicious,5,0.6588
1074,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",J_Acosta,5.0 out of 5 stars,"I bought them for my brother as his birthday gift, and he ended up enjoying them so much! These ear buds despite them being at affordable price, blew past my expectations on them when I tried them out myself. These are very good affordable  wireless earbuds to use without having to worry about spending at premium prices. They connected to my brother’s iPhone easily, and no connectivity/synchronization issues occurred while my brother used the ear buds.",8/14/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.908
1075,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jeff Dunn,5.0 out of 5 stars,Great earbuds for the price!,8/16/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.6588
1076,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",C. Howard,5.0 out of 5 stars,"My 13 year old granddaughter was begging me for these earbuds. Knowing from previous experience inexpensive items don't last, I argued I didn't want to waste my money. She argued back that her friend had these and they were wonderful. So I ordered them and she LOVED them. They are small, have good sound and best of all, a low price.",7/27/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9715
1077,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Hope,5.0 out of 5 stars,The battery life is amazing.,8/13/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.5859
1078,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Shelby,5.0 out of 5 stars,"These earbuds are worth the buy!! The sound quality is amazing, they are super lightweight and the battery life on them last for hours! You can also use them to talk on the phone hands free! I would definitely buy them again.",7/25/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9499
1079,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amanda Proffitt,5.0 out of 5 stars,Theses were literally great! I’ve been wanting AirPods for years but refused. These are a fraction of the price but we’re absolutely amazing 10/10 would recommend and will buy again (mine have gone missing so I’ll purchase them again),7/26/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.7982
1080,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",A Jam,5.0 out of 5 stars,"Definitely pleased with  purchase for the price. Long battery life, comfortable, great volume control. Love the charging case.",7/27/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9531
1081,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Mrs M. Zebott,5.0 out of 5 stars,"sound quality is lacking but what do you expect for the price, its wireless as well so thats not helping. The shape is perfect for staying in my ears, and airpods way to expensive.",7/19/2022,United States,B09LCVHCVX,en,"4, 6 :",Suspicious,5,0.716
1082,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Andrew,1.0 out of 5 stars,"For me, I've got between 10 minutes and 1 hour unt I have to take these off. The big hard plastic is not comfy and it's an old design from the original ipod headphones. I think a simar style with rubber buds would cancel noise and transmit the sound much better. These buds, all the low frequencies squeak out the sides because it doesn't seal well, so there is no bass. Yet, they over compensate by adding too much bass. The result is a sound that is tinny and not immersive enough for the gym. Pretty good for phone calls, but only if it's quiet where you are.",11/2/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.3096
1083,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Anthony Vazquez,5.0 out of 5 stars,Love it,7/25/2022,United States,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.6369
1084,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jane,2.0 out of 5 stars,Just received it. I’m really amazed by the sound quality of this. It’s awesome with this price.,7/19/2022,United States,B09LCVHCVX,en,,Not Suspicious,2,0.8221
1085,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",lori,5.0 out of 5 stars,"Very comfortable, good sound, nice features. For the money you can’t go wrong",7/20/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.7559
1086,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,These are good earbuds & definitely worth buying. Would buy again.,4/29/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.7579
1087,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Robin,5.0 out of 5 stars,worked for a few days and I need volume on max to just barely hear my music. it'd rather let everyone who walks past me hear than let me listen,11/15/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.0
1088,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Osiris Dollar,4.0 out of 5 stars,Sound quality and battery life is great.,7/8/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.6249
1089,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Misty Fleming,1.0 out of 5 stars,These are the best earbuds. The battery life is excellent. The sound quality is so clear. I recommend these earbuds. They are a comfortable and stay in place. I have owned other earbuds but these are by far are the best. I will definately will buy another pair and several for gifts as well!,4/30/2022,United States,B09LCVHCVX,en,"3, 6 :",Suspicious,1,0.9579
1090,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Kristopher Micheaux,5.0 out of 5 stars,Liked the price of wireless earbuds. Fits ear good. Nice quality and durable. Work great.,4/30/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9118
1091,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lynda S,5.0 out of 5 stars,Left side quit working in 1 week. Would  not recommend,9/19/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,-0.2755
1092,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Keith R,1.0 out of 5 stars,"Worked fine at first.  Good sound, good pairing, aesthetically attractive, all was great.  Then, just past the return window, practically no volume in earbuds. My other pair of low budget earbuds lasted for 2-3 years, so it was disappointing.  Do Not Buy.",8/31/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.7806
1093,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Kelsey S,1.0 out of 5 stars,I have had these for maybe 3 weeks and the right ear stopped working 2 weeks in. I have tried to plug them in to charge but nothing. Very frustrating.,7/31/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.456
1094,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Cody W,1.0 out of 5 stars,"For the money, you simply cannot beat these air pod dupes. Amazing music quality and very good call quality on both ends. Battery life remains to be seen as I just received them only today. Very pleased with this product and price point. I’m ordering a back up pair. Highly recommend these wireless buds.",6/26/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.9182
1095,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jonathan,2.0 out of 5 stars,"I just recently bought this product because it was on a lighting sale on Amazon or something. I was very surprised by the good quality of these earbuds. They are at the same level of sound of an apple product. The design is very sleek and modern and fits quite comfortably in the ear. The case is a bit lighter than I expected, but hey you're not using the case to listen! So it's not a very important detail. I would highly recommend this product, the shipping was extremely fast too.-try it out",7/25/2022,United States,B09LCVHCVX,en,"3, 5, 7 :",Suspicious,2,0.7725
1096,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Brittany Ricks,5.0 out of 5 stars,They don’t stay in my ears very well. But they work great. I can still hear everything going on around me thou. Charge is long. Still a great item for the money!!,7/30/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9391
1097,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,They’re good for everyday use but honestly the sound quality could be better. It’s quite sharp and not good bass. Good for the price but I’ve used cheaper ones that were better quality!,7/3/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9401
1098,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Ziva,5.0 out of 5 stars,"Great sound, compatible, light weight, comfortable, fast charging, long battery life, water proof, easy to adjust volume or answer calls.Very affordable and a great value. Completely satisfied with the quality",5/26/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9633
1099,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Rens,4.0 out of 5 stars,I couldn’t have asked for a better product! I never thought the sound would be so smooth and crisp because it’s so affordable. I was pleasantly surprised. It worked beyond my expectations. My favorite feature is the noise cancellations. Also I have small ears and it fit perfectly and never fell out either. I love them!,7/19/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.9707
1100,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Olivia M,5.0 out of 5 stars,"Charges easily when I first opened. I have used them for music, podcasts and phone calls. Perfect!",7/18/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.6476
1101,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",peter bernard,5.0 out of 5 stars,"will not connect with I-phone 8 or iPad as promoted, what's the use if they do not?!?!? Very sad do not buy",7/22/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,-0.4053
1102,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Victoria,1.0 out of 5 stars,I was on the fence considering all of the reviews and I'm glad I got these.,6/15/2022,United States,B09LCVHCVX,en,2 :,Suspicious,1,0.4588
1103,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",MCoop2001,5.0 out of 5 stars,Great Bluetooth earbuds.  Connect easily to iPhone 12 and stay charged for a long time.,5/16/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.6908
1104,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",RJ,5.0 out of 5 stars,Works well and connects well. Works for my son 7th grade,6/23/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.4939
1105,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Arafa alhasssn,5.0 out of 5 stars,Very good quality clear sound and the microphone is sensitive 👌,7/22/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.7233
